Id,CAS,SMILES,Status,Experimental value,Predicted value,NumValenceElectrons,qed,TPSA,MolMR,BalabanJ,BertzCT,MolWt,MolLogP
3748,57576-44-0,O=C(OC)C5c1cc6C(=O)c7cccc(O)c7(C(=O)c6(c(O)c1C(OC4OC(C)C(OC3OC(C)C(OC2OC(C(=O)CC2)C)C(O)C3)C(N(C)C)C4)CC5(O)(CC))),Training,1,1,316,0.22836137,217.05,201.2272,1.134500696,1938.826948,811.878,3.1577
3749,57-57-8,O=C1OCC1,Training,1,0,28,0.374381358,26.3,15.576,2.32240505,51.913403,72.063,-0.0667
3750,57609-64-0,O=C(OCCCOC(=O)c1ccc(N)cc1)c2ccc(N)cc2,Training,0,1,120,0.481202652,104.64,86.8908,1.670877987,606.4976521,314.341,2.2549
3751,576-24-9,Oc1cccc(c1Cl)Cl,Training,0,0,48,0.622739722,20.23,38.1268,3.247834734,202.0478871,163.003,2.699
3752,57-63-6,C#CC3(O)(CCC2C4CCc1cc(O)ccc1C4(CCC23(C))),Training,0,0,116,0.718001836,40.46,86.5066,1.721704965,658.1613573,296.41,3.6126
3753,57-66-9,O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC,Training,0,0,106,0.833015742,74.68,72.7421,3.065330538,516.079128,285.365,2.1955
3754,57-67-0,O=S(=O)(NC(=N)N)c1ccc(N)cc1,Training,0,0,76,0.299202706,122.06,53.09,3.047486126,437.2625286,214.25,-0.55943
3755,57-68-1,O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2,Training,0,0,100,0.828526701,97.97,73.1689,2.330509006,675.9193645,278.337,1.47644
3756,57-71-6,O=C(C(=NO)C)C,Training,0,1,40,0.295494745,49.66,25.5765,3.816582973,106.2574223,101.105,0.4255
3757,577-19-5,O=[N+]([O-])c1ccccc1Br,Training,1,1,52,0.517656504,43.14,40.7964,3.152941447,261.6796584,202.007,2.3573
3758,577-33-3,Oc1ccc2c(O)c3ccccc3(cc2(c1(O))),Training,1,1,84,0.407444435,60.69,66.4484,2.59107551,732.1916028,226.231,3.1098
3759,577-59-3,O=C(c1ccccc1[N+](=O)[O-])C,Training,0,1,62,0.381035511,60.21,43.1009,3.267076196,299.8297872,165.148,1.7974
3760,5776-38-5,Nc2c1ccccc1[n+](c3ccccc23)C,Training,1,1,78,0.446941727,29.9,67.0424,2.666147643,569.6954777,209.272,2.3997
3761,5776-39-6,c1ccc3c(c1)cc2ccccc2[n+]3C,Training,1,1,72,0.382509098,3.88,62.63,2.59796836,586.9571121,194.257,2.8175
3762,577-71-9,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-],Training,1,1,68,0.548520191,106.51,41.4156,3.348659071,375.2874025,184.107,1.2086
3763,57775-29-8,OC(COc2cccc3[nH]c1ccccc1c23)CNC(C)C,Training,0,0,116,0.655339191,57.28,90.4452,1.816162547,763.9631809,298.386,3.0588
3764,57781-14-3,O=C(OCC(=O)C3(OC(=O)C)(CCC2C4CC(F)C1=CC(=O)C(=CC1(C)C4(F)(C(O)CC23(C)))Br))C,Training,0,0,192,0.526237083,106.97,122.6408,1.823822922,1072.033562,559.4,3.4619
3765,578-06-3,n1c3ccccc3(cc2c1cccc2(N)),Training,1,1,72,0.441097731,38.91,63.6614,2.532561174,644.1543647,194.237,2.9702
3766,57816-08-7,c1ccc2c(c1)ccc5c2Cc4ccc3ccccc3c4C5,Training,1,1,104,0.351765095,0,93.508,1.779393861,939.2227962,280.37,5.488
3767,57-83-0,O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4,Training,0,0,126,0.701319428,34.14,90.881,1.669603312,588.6489898,314.469,4.7235
3768,57830-29-2,Oc1ccc(cc1)CN(c2ncccc2)CCN(C)C,Training,0,0,106,0.875225343,39.6,81.9478,2.115036807,511.005011,271.364,2.3554
3769,57835-92-4,O=[N+]([O-])c4cc3cccc2ccc1cccc4(c1c23),Training,1,1,90,0.282303256,43.14,76.8004,2.424978929,943.2668647,247.253,4.4922
3770,5784-45-2,n1nc(c2ccccc2(c1))Cl,Training,0,0,54,0.597204082,25.78,44.548,2.913161164,381.2537713,164.595,2.2832
3771,578-46-1,O=[N+]([O-])c1ccc(cc1(N))C,Training,0,1,58,0.376183046,69.16,42.2458,3.196069662,296.4920898,152.153,1.48542
3772,578-54-1,Nc1ccccc1CC,Training,0,1,48,0.56344964,26.02,40.2324,3.006524007,193.514053,121.183,1.8312
3773,5786-21-0,N=2c4cc(ccc4(Nc1ccccc1C=2N3CCN(C)CC3))Cl,Training,0,1,118,0.800122242,30.87,96.4437,1.830433209,763.3669444,326.831,3.7227
3774,578-66-5,n1cccc2cccc(N)c12,Training,1,1,54,0.572581043,38.91,46.1554,2.913161164,376.7244463,144.177,1.817
3775,578-67-6,Oc1cccc2ncccc12,Training,1,0,54,0.614103357,33.12,43.4078,2.913161164,378.7244463,145.161,1.9404
3776,578-68-7,n1ccc(N)c2ccccc12,Training,0,1,54,0.612084773,38.91,46.1554,2.913161164,376.7244463,144.177,1.817
3777,579-07-7,O=C(c1ccccc1)C(=O)C,Training,0,0,56,0.46965437,34.14,41.4535,2.947980343,274.8740242,148.161,1.4583
3778,579527-03-0,N#Cc1ccc(cc1)CC23(C(=O)N(C(=O)N3(CC(N=[N+]=[N-])C2))c4cc(cc(c4)Cl)Cl),Training,1,1,150,0.29661942,113.17,111.193,1.766871877,1118.725968,441.278,4.69778
3779,579-66-8,Nc1c(cccc1CC)CC,Training,1,1,60,0.641850843,26.02,49.6104,3.095198252,218.378135,149.237,2.3936
3780,580-15-4,n1cccc2cc(N)ccc12,Training,0,1,54,0.572581043,38.91,46.1554,2.828901216,381.9744463,144.177,1.817
3781,580-16-5,Oc1ccc2ncccc2(c1),Training,0,0,54,0.614103357,33.12,43.4078,2.828901216,383.9744463,145.161,1.9404
3782,580-17-6,n1cc(N)cc2ccccc12,Training,1,1,54,0.612084773,38.91,46.1554,2.828901216,381.9744463,144.177,1.817
3783,580-18-7,Oc1cnc2ccccc2(c1),Training,0,0,54,0.614103357,33.12,43.4078,2.828901216,383.9744463,145.161,1.9404
3784,580-19-8,n1cccc2ccc(N)cc12,Training,1,0,54,0.572581043,38.91,46.1554,2.828901216,381.9744463,144.177,1.817
3785,580-20-1,Oc1ccc2cccnc2(c1),Training,0,0,54,0.614103357,33.12,43.4078,2.828901216,383.9744463,145.161,1.9404
3786,580-21-2,Fc1nc2ccccc2(cc1),Training,0,1,54,0.521123687,12.89,41.701,2.828901216,383.9744463,147.152,2.3739
3787,580-22-3,n1c(N)ccc2ccccc12,Training,1,0,54,0.612084773,38.91,46.1554,2.828901216,381.9744463,144.177,1.817
3788,5802-60-8,NN(Cc1ccccc1)Cc2ccccc2,Training,0,0,82,0.623130055,29.26,66.3184,1.922984044,369.7651794,212.296,2.5625
3789,5806-00-8,O=[N+]([O-])c2cccc(N=[N+]([O-])c1cccc(c1C)[N+](=O)[O-])c2C,Training,0,0,118,0.36391396,124.71,81.0422,2.536942777,831.9124934,316.273,4.04554
3790,58-08-2,O=C2c1c(ncn1C)N(C(=O)N2C)C,Training,0,0,74,0.538462826,61.82,51.196,3.221281081,616.528592,194.194,-1.0293
3791,581-28-2,n1c3ccccc3(cc2cc(N)ccc12),Training,1,1,72,0.441097731,38.91,63.6614,2.474936442,644.1543647,194.237,2.9702
3792,581-29-3,n1c3ccccc3(cc2ccc(N)cc12),Training,1,1,72,0.441097731,38.91,63.6614,2.474936442,644.1543647,194.237,2.9702
3793,58139-46-1,O=CNc1nc(cs1)c2ccc([N+](=O)[O-])s2,Training,1,1,82,0.515914371,85.13,61.7681,2.274112946,534.1258572,255.28,2.3481
3794,58139-48-3,O=[N+]([O-])c4ccc(c2nc1ccccc1c(n2)N3CCOCC3)s4,Training,1,1,122,0.537253534,81.39,92.5374,1.848527231,905.228844,342.38,3.1031
3795,58139-51-8,O=[N+]([O-])c2cc(c1nc(N)sc1)sc2,Training,1,1,72,0.630279013,82.05,56.4938,2.378936785,476.7432162,227.27,2.362
3796,58139-52-9,O=CNc1nc(cs1)c2cc(cs2)[N+](=O)[O-],Training,1,1,82,0.515914371,85.13,61.7681,2.274112946,534.1258572,255.28,2.3481
3797,58139-53-0,O=C(Nc1nc(cs1)c2cc(cs2)[N+](=O)[O-])C,Training,1,1,88,0.685380308,85.13,66.3851,2.237436511,575.5580066,269.307,2.7382
3798,58-14-0,n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N,Training,0,0,88,0.856137149,77.82,70.6808,2.613511657,536.9470467,248.717,2.5238
3799,581-47-5,n1ccc(cc1)c2ncccc2,Training,1,0,58,0.631772953,25.78,47.468,2.45714948,305.2315896,156.188,2.1436
3800,581-50-0,n1cccc(c1)c2ncccc2,Training,1,1,58,0.631772953,25.78,47.468,2.45714948,305.2315896,156.188,2.1436
3801,581-64-6,n2c1ccc(N)cc1[s+]c3cc(N)ccc23,Training,1,1,78,0.353039292,64.93,70.3578,2.43977214,637.2240091,228.3,2.895
3802,581-89-5,O=[N+]([O-])c1ccc2ccccc2(c1),Training,1,1,64,0.491169987,43.14,50.6024,2.686034664,465.1863286,173.171,2.748
3803,58-19-5,O=C2CC3CCC1C4CCC(O)C4(C)(CCC1C3(C)(CC2C)),Training,0,0,124,0.727817675,37.3,87.2878,1.645881768,486.0989162,304.474,4.2051
3804,58-27-5,O=C1C=C(C(=O)c2ccccc12)C,Training,1,1,64,0.599483491,34.14,48.86,2.690389535,427.4713488,172.183,2.0119
3805,5831-16-3,c1ccc2c(c1)ccc3c2c(cc4c3CCC4C)C,Training,1,0,94,0.468881663,0,82.927,2.224100221,795.847084,246.353,5.35112
3806,58329-89-8,OCCN(c2ccc(N=Nc1ccc(cc1)C)cc2)CCO,Training,0,0,116,0.771398487,68.42,88.1816,2.056346922,588.3060447,299.374,3.20142
3807,58336-35-9,O=C1Oc2c(C=C1)cc4c3c2CCCN3CCC4,Training,1,0,92,0.66436338,33.45,71.339,2.120405238,684.6884593,241.29,2.4918
3808,58337-49-8,O=C(O)C(NC(=O)C)CSCCCl,Training,1,1,76,0.511872996,66.4,53.2855,3.808093603,188.5764682,225.697,0.5477
3809,5836-85-1,O=C3c2cc(OC)c1c4ccccc4(ccc1c2CC3),Training,1,0,98,0.616252623,26.3,80.6575,2.243741938,862.0460215,262.308,4.1305
3810,583-78-8,Oc1cc(ccc1Cl)Cl,Training,0,0,48,0.622739722,20.23,38.1268,3.17167803,222.2978871,163.003,2.699
3811,58430-01-6,n3c1cc(c(cc1c(c4ccc2ccccc2c34)C)C)C,Training,1,1,102,0.305235871,12.89,90.966,2.270664902,1012.496922,271.363,5.46646
3812,584-48-5,O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Br,Training,1,1,68,0.591878321,86.28,47.4508,3.267052212,378.897043,247.004,2.2655
3813,5845-67-0,O=C1NC(C(=O)NC1)CC(C)C,Training,0,1,68,0.594664969,58.2,44.3954,2.489865723,201.2345412,170.212,-0.3529
3814,584-84-9,O=C=Nc1ccc(c(N=C=O)c1)C,Training,1,1,64,0.507641668,58.86,46.742,3.250394775,413.6229202,174.159,1.92962
3815,585-07-9,O=C(OC(C)(C)C)C(=C)C,Training,0,0,58,0.412632305,26.3,40.659,3.932415912,151.1307515,142.198,1.9042
3816,585-08-0,O2C3c4ccccc4(c1ccccc1C23),Training,1,1,72,0.584773793,12.53,58.445,2.087723277,495.0398935,194.233,3.4796
3817,58-54-8,O=C(O)COc1ccc(C(=O)C(=C)CC)c(c1Cl)Cl,Training,0,0,102,0.643897075,63.6,73.3543,3.06917651,537.6899089,303.141,3.6057
3818,5855-71-0,O=[N+]([O-])c2cc(N)ccc2(c1ccc(N)cc1[N+](=O)[O-]),Training,1,1,102,0.499905936,138.32,74.0116,2.746352003,653.0986647,274.236,2.3344
3819,585-71-7,c1ccc(cc1)C(C)Br,Training,0,1,48,0.589242402,0,43.784,2.848234051,167.1823264,185.064,3.1425
3820,5857-92-1,[O-][N+](=Nc1ccc(c(N)c1)C)c2ccc(c(N)c2)C,Training,1,1,98,0.373183512,90.47,76.5582,2.360725025,649.8893784,256.309,3.39354
3821,585-79-5,O=[N+]([O-])c1cccc(c1)Br,Training,1,1,52,0.517656504,43.14,40.7964,3.069899266,261.6796584,202.007,2.3573
3822,585-86-4,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C(O)CO,Training,0,1,138,0.202980399,200.53,70.8322,2.885103447,340.9686272,344.313,-5.7612
3823,58-61-7,OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(O),Training,0,1,102,0.490519868,139.54,62.7448,2.035435146,602.6175788,267.245,-1.98
3824,5862-77-1,O(c1ccc(N)cc1(N))CC,Training,1,1,60,0.62677015,61.27,46.4358,2.899778231,247.8474159,152.197,1.2497
3825,58632-95-4,N#CC(=NOC(=O)OC(C)(C)C)c1ccccc1,Training,0,1,94,0.34791287,71.68,65.911,2.714243349,481.1980875,246.266,2.86598
3826,58658-11-0,n3c1ccccc1c(Nc2ccc(N)cc2)c4ccccc34,Training,1,1,106,0.413885369,50.94,93.3861,1.972525781,905.0441922,285.35,4.7138
3827,586-78-7,O=[N+]([O-])c1ccc(cc1)Br,Training,1,1,52,0.517656504,43.14,40.7964,3.003400685,244.4296584,202.007,2.3573
3828,58683-84-4,O=[N+]([O-])c2ccc(N=Nc1ccccc1)cc2(OC),Training,1,1,96,0.471143418,77.09,70.2664,2.26959264,611.7854363,257.249,4.0188
3829,5869-25-0,Nc1ccc2c4cccc3cccc(c2(c1))c34,Training,1,1,80,0.441347899,26.02,72.7904,2.260818557,751.3150785,217.271,4.0694
3830,587-04-2,O=Cc1cccc(c1)Cl,Training,0,0,46,0.546649589,17.07,36.8395,3.070760682,219.9110651,140.569,2.1525
3831,58718-48-2,O=[N+]([O-])c2cccc1nc3cccc(c3(nc12))[N+](=O)[O-],Training,1,1,98,0.401530556,112.06,70.3528,2.483054844,808.840009,270.204,2.5994
3832,5875-25-2,O=C(N)C(C)Br,Training,1,0,36,0.537531036,43.09,27.5834,3.257586161,61.81353753,151.991,0.2551
3833,58775-50-1,O=C1c5c(O)ccc(c5(Oc2cc3OC4OC=CC4(O)(c3(c(O)c12))))CC=C(C)C,Training,1,1,148,0.451804049,109.36,104.9924,1.861715503,1310.710614,394.379,3.3161
3834,58-85-5,O=C1NC2CSC(CCCCC(=O)O)C2(N1),Training,0,1,90,0.493478115,78.43,61.5932,1.703040654,297.7887293,244.316,0.7968
3835,58-90-2,Oc1c(cc(c(c1Cl)Cl)Cl)Cl,Training,0,0,60,0.528719364,20.23,48.1468,3.455546484,270.8740242,231.893,4.0058
3836,589-15-1,c1cc(ccc1CBr)Br,Training,0,0,48,0.670171327,0,46.773,2.881555878,178.6125685,249.933,3.344
3837,589-17-3,c1cc(ccc1CCl)Br,Training,0,0,48,0.617873834,0,43.699,2.881555878,180.6125685,205.482,3.1879
3838,58917-67-2,OC6c4cc1ccc2cccc3ccc(c1c23)c4C5OC5C6(O),Training,1,1,112,0.386359935,52.99,88.7266,1.856008284,1084.625979,302.329,3.4318
3839,58917-91-2,Oc1cc6cccc5ccc2c(c1=C(O)C34(OC24(CCCC3)))c56,Training,1,1,114,0.623514796,52.99,88.3356,1.937246711,1083.394245,304.345,3.6356
3840,589-18-4,OCc1ccc(cc1)C,Training,0,0,48,0.597917346,20.23,37.1018,2.881555878,176.264053,122.167,1.48732
3841,58-93-5,O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O),Training,0,0,94,0.654458269,118.36,61.6364,2.790493724,683.3155124,297.745,-0.3513
3842,58957-92-9,O=C1c5ccccc5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3)),Training,1,1,190,0.328346506,176.61,123.7906,1.664819148,1292.805436,497.5,1.0203
3843,59-00-7,O=C(O)c1nc2c(O)cccc2(c(O)c1),Training,0,0,76,0.653112667,90.65,52.0319,2.853613541,550.35884,205.169,1.3442
3844,590-17-0,N#CCBr,Training,0,0,22,0.435446618,23.79,19.407,2.43309631,35.7931939,119.949,0.90488
3845,590-21-6,C(=CCl)C,Training,1,1,24,0.41246467,0,20.667,2.549193338,18.46439345,76.526,1.7588
3846,59-02-9,Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C,Training,0,0,178,0.358643944,29.46,134.3908,1.738265683,705.4238778,430.717,8.84026
3847,59-05-2,O=C(O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(nc3(N))N)C(=O)O,Training,0,1,172,0.294720345,210.54,118.2616,1.674622124,1201.029428,454.447,0.2684
3848,5907-38-0,O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)O,Training,1,1,114,0.843001428,84.54,80.5656,2.588329531,805.9321855,311.363,0.76592
3849,5908-27-0,O=C1C=C(c2ccccc2(C1(=O)))S(=O)(=O)O,Training,1,1,82,0.57374253,88.51,55.3051,2.795191015,624.3644037,238.22,0.6807
3850,590-86-3,O=CCC(C)C,Training,0,0,36,0.461801888,17.07,25.519,2.814144222,39.20310344,86.134,1.2314
3851,590-88-5,NCCC(N)C,Training,0,0,38,0.485872957,52.04,27.3208,2.627214848,26.72905595,88.154,-0.3176
3852,5910-89-4,n1ccnc(c1C)C,Training,0,0,42,0.496893763,25.78,31.506,3.134861511,162.6383389,108.144,1.09344
3853,591-12-8,O=C1OC(=CC1)C,Training,0,0,38,0.41943434,26.3,24.466,2.580318136,124.041844,98.101,0.8371
3854,591-17-3,c1cc(cc(c1)Br)C,Training,0,0,42,0.562463558,0,38.879,3.077660438,164.2466295,171.037,2.75752
3855,591-27-5,Oc1cccc(N)c1,Training,1,1,42,0.487529687,46.25,32.5192,3.077660438,168.3883389,109.128,0.9744
3856,591-35-5,Oc1cc(cc(c1)Cl)Cl,Training,0,0,48,0.622739722,20.23,38.1268,3.16567031,171.8200652,163.003,2.699
3857,59-14-3,O=C1NC(=O)N(C=C1Br)C2OC(CO)C(O)C2,Training,0,0,94,0.645890382,104.55,60.6423,2.335396042,524.8528777,307.1,-1.0602
3858,591-87-7,O=C(OCC=C)C,Training,1,0,40,0.377544829,26.3,26.83,2.967052883,76.14933959,100.117,0.7355
3859,59229-75-3,O=[N+]([O-])c1cc(N)c(c(N)c1)C,Training,1,1,64,0.371168789,95.18,46.6582,3.306535413,312.4185277,167.168,1.06762
3860,59230-81-8,c1ccc2c(c1)ccc4c2c(c3ccccc3c4C)CBr,Training,1,1,102,0.215952179,0,96.328,2.37609904,982.9549961,335.244,6.34952
3861,592-41-6,C=CCCCC,Training,0,0,36,0.363505574,0,29.722,2.488403772,29.01955001,84.162,2.3626
3862,59282-34-7,O=[N+]([O-])c1cc(OC)cc(c1(O))C(C)(C)C,Training,0,0,88,0.619838062,72.6,60.0132,3.496861311,420.7281186,225.244,2.6065
3863,59283-76-0,O=[N+]([O-])c1cc(NO)c(c(c1)[N+](=O)[O-])C,Training,1,1,80,0.581023417,118.54,49.897,3.446922543,430.8789879,213.149,1.61252
3864,593-56-6,O(N)C,Training,0,0,20,0.373977682,35.25,11.1964,1.632993162,4.754887502,47.057,-0.4935
3865,593-60-2,C=CBr,Training,1,1,18,0.439823713,0,19.124,2.187496097,10.26466251,106.95,1.5248
3866,59405-51-5,N(=Nc1cc(c(N)cc1(N))C)c2cnccc2,Training,1,1,86,0.610036106,89.65,68.4168,2.305914616,548.3224883,227.271,2.96982
3867,59405-62-8,O=C(Nc2cc(ccc2(N=Nc1cnccc1))N(C)C)C,Training,0,0,108,0.872622622,69.95,83.4857,2.330723487,652.3684824,283.335,3.5214
3868,59405-70-8,N(=Nc1ccc(cc1)N(C)C)c2cnc(OC)cc2,Training,1,0,98,0.78559089,50.08,75.734,2.083124249,546.6635769,256.309,3.5716
3869,59405-72-0,N(=Nc1ccc(cc1)N(CC)CC)c2cnc(OCCCC)cc2,Training,1,0,128,0.449965716,50.08,98.819,1.947747106,618.8199768,326.444,5.5221
3870,594-20-7,CC(C)(Cl)Cl,Training,0,1,32,0.422142052,0,25.785,3.023715784,20.36452798,112.987,2.2001
3871,594-42-3,C(Cl)(Cl)(Cl)SCl,Training,1,0,38,0.522936557,0,33.734,3.168489873,37.30296891,185.89,3.2011
3872,594-70-7,O=[N+]([O-])C(C)(C)C,Training,0,1,42,0.33959597,43.14,26.7474,3.791118417,82.18080947,103.121,1.0616
3873,594-71-8,O=[N+]([O-])C(C)(C)Cl,Training,1,1,42,0.227897221,43.14,26.9264,3.791118417,85.42592197,123.539,1.238
3874,594-72-9,O=[N+]([O-])C(C)(Cl)Cl,Training,1,1,42,0.2414089,43.14,27.1054,3.791118417,86.18080947,143.957,1.4144
3875,59-50-7,Oc1ccc(c(c1)C)Cl,Training,0,0,48,0.589767459,20.23,37.8538,3.17167803,220.1561776,142.585,2.35402
3876,5956-39-8,O=CC1=CCC2C(C)(C)CCCC2(C)(C1(C=O)),Training,0,1,94,0.68769282,34.14,67.547,2.450622156,367.1181095,234.339,3.1631
3877,59-67-6,O=C(O)c1cnccc1,Training,0,0,46,0.599868943,50.19,31.1963,2.981454614,207.5576621,123.111,0.7798
3878,59702-31-7,O=C1NCCN(C1(=O))CC,Training,0,0,56,0.475540735,49.41,35.2637,2.595427734,167.1307515,142.158,-1.0353
3879,597-25-1,O=P(OC)(OC)N1CCOCC1,Training,0,0,72,0.620768979,48,44.0165,2.577214449,172.3868988,195.155,0.7195
3880,5975-78-0,O=C1OC(C)CCCC(=O)CCCCCc2cc(O)cc(O)c12,Training,0,0,126,0.714787899,83.83,85.6791,2.230198772,579.0198314,320.385,3.499
3881,59804-37-4,O=C(Nc1ncccc1)C3=C(O)c2c(ccs2)S(=O)(=O)N3C,Training,0,1,114,0.867713335,99.6,81.6833,2.06066675,871.699981,337.382,1.6425
3882,598-38-9,OCC(Cl)Cl,Training,1,1,32,0.500378804,20.23,22.5798,2.539538861,21.60964047,114.959,0.7824
3883,598-57-2,O=[N+]([O-])NC,Training,0,1,30,0.334807382,55.17,16.0541,2.847378923,42.91260938,76.055,-0.6025
3884,59865-13-3,O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C,Training,0,0,486,0.147924715,278.8,328.4446,4.320268725,2325.075676,1202.635,3.269
3885,59-87-0,O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-],Training,1,1,74,0.408189315,123.76,45.6755,2.63740095,382.9381527,198.138,0.19
3886,59-89-2,O=NN1CCOCC1,Training,1,1,46,0.452669909,41.9,28.187,2.216657972,80.10749561,116.12,0
3887,5989-27-5,C=C(C)C1CC=C(C)CC1,Training,0,0,56,0.485034492,0,45.912,2.495412227,162.8771238,136.238,3.3089
3888,59901-89-2,O=C(c1ccc2OCOc2(c1))C3OC3,Training,1,1,72,0.517667236,48.06,46.6355,1.949951704,395.1085137,192.17,0.9968
3889,59901-90-5,O=C(OC(c1ccc2OCOc2(c1))C3OC3)C,Training,1,1,90,0.586432548,57.29,56.812,1.871120765,452.2092522,236.223,1.4183
3890,59901-91-6,OC(c1ccc2OCOc2(c1))C3OC3,Training,1,1,74,0.708864861,51.22,47.2648,1.910421073,359.1396729,194.186,0.8475
3891,599-07-5,O=C(O)C45(CCC2(C(=CCC1C3(C)(CC(O)C(O)C(C(=O)O)(C)C3(CCC12(C))))C5(CC(C)(C)CC4))(C)),Training,0,0,202,0.382549686,115.06,136.0332,1.619667555,1016.909302,502.692,5.2691
3892,59-92-7,O=C(O)C(N)Cc1ccc(O)c(O)c1,Training,1,0,76,0.512506925,103.78,49.0868,2.777268027,350.6652328,197.19,0.0522
3893,599-64-4,Oc1ccc(cc1)C(c2ccccc2)(C)C,Training,0,0,82,0.804022829,20.23,66.6768,2.425705911,454.5534417,212.292,3.7181
3894,599-79-1,O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O),Training,0,0,142,0.540588222,141.31,100.7296,1.765846496,1130.39737,398.4,3.7016
3895,600-14-6,O=C(C(=O)CC)C,Training,0,1,40,0.474822003,34.14,25.979,3.577919926,94.25327665,100.117,0.5545
3896,60032-80-6,c1ccc6c(c1)cc3c2ccccc2c4c3c6(cc5c4CCCC5),Training,1,1,114,0.28566734,0,102.526,1.916186859,1147.714894,306.408,6.5192
3897,60-09-3,N(=Nc1ccc(N)cc1)c2ccccc2,Training,1,1,74,0.578974806,50.74,61.4724,2.152989282,446.0532649,197.241,3.6842
3898,60102-37-6,O=C2OCC3=CCN(C)CCC(OC(=O)C1(OC1(C))(CC(C)C2(O)C))C3(=O),Training,1,1,150,0.469267898,105.67,93.7258,1.970228988,685.5456508,381.425,0.2207
3899,60110-37-4,O=C(NCc1ccccc1)C(C)(C)Br,Training,0,0,76,0.826857793,29.1,61.2947,2.464291052,302.8136121,256.143,2.4763
3900,60-11-7,N(=Nc1ccc(cc1)N(C)C)c2ccccc2,Training,1,0,86,0.72038444,27.96,71.387,2.115475567,486.6355888,225.295,4.168
3901,60129-60-4,O=C(O)C5(C)(CCCC2(C)(C5(CCC34(CC(=C)C(OC1OC(CO)C(O)C(O)C1(O))(CCC23)C4)))),Training,1,0,192,0.304350063,136.68,121.539,1.411883023,859.738679,480.598,1.9792
3902,60129-67-1,O=[N+]([O-])c2ccc(N=Nc1ccc(cc1)N(CCO)CCO)c(c2)[N+](=O)[O-],Training,1,1,142,0.387609787,154.7,96.7534,2.226083697,833.694544,375.341,2.7094
3903,60-13-9,NC(C)Cc1ccccc1,Training,0,0,54,0.654216218,26.02,43.7954,2.587287185,179.1795714,135.21,1.5763
3904,60197-68-4,O=C(OCC4OC(Oc1cccc2C(=O)c3cccc(O)c3(C(=O)c12))C(OC(=O)C)C(OC(=O)C)C4(OC(=O)C))C,Training,1,1,216,0.320346003,178.03,133.9978,1.793929244,1428.059809,570.503,1.6295
3905,602-01-7,O=[N+]([O-])c1cccc(c1[N+](=O)[O-])C,Training,1,1,68,0.515043417,86.28,44.4878,3.427344205,374.7553336,182.135,1.81142
3906,602-06-2,O=C1c6cc(cc(O)c6(C(=O)c2c(O)cc(O)c(c12)c4c(O)cc(O)c3C(=O)c5c(O)cc(cc5(C(=O)c34))C))C,Training,0,0,198,0.179740691,189.66,137.9548,1.750042344,1806.776019,538.464,3.75484
3907,60-23-1,NCCS,Training,0,0,26,0.419021391,26.02,22.9074,1.974744871,8,77.152,-0.1251
3908,602-38-0,O=[N+]([O-])c2cccc1cccc(c12)[N+](=O)[O-],Training,1,1,80,0.572210281,86.28,57.2568,2.924515991,545.6387653,218.168,2.6562
3909,60-24-2,OCCS,Training,0,0,26,0.419853603,20.23,20.9388,1.974744871,8,78.136,-0.0915
3910,60254-83-3,O=C(O)C(NC(=O)C(NC(=O)CNC(=O)CN)Cc1ccccc1)CC(C)C,Training,0,0,154,0.339369109,150.62,103.1623,2.856755496,678.1613752,392.456,-0.5957
3911,602-60-8,O=[N+]([O-])c2c3ccccc3(cc1ccccc12),Training,1,1,82,0.356442354,43.14,68.1084,2.60645615,680.4562653,223.231,3.9012
3912,60262-82-0,O=C(O)C6OC(Oc2ccc3ccc4cc1ccccc1c5ccc2c3c45)C(O)C(O)C6(O),Training,0,0,166,0.249694452,116.45,122.5972,1.515222127,1527.870205,444.439,3.0082
